;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
1873;{'n_estimators': 98, 'max_depth': 8, 'min_data_in_leaf': 46, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,81%;68,33%;64,75%;58,33%;59,81%;"[[15  2  2  1]
 [ 2  8  9  1]
 [ 3  2 53  2]
 [ 0  3 11  6]]"
2298;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 46, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,82%;68,33%;64,75%;58,33%;59,81%;"[[15  2  2  1]
 [ 2  8  9  1]
 [ 3  2 53  2]
 [ 0  3 11  6]]"
326;{'n_estimators': 98, 'max_depth': 4, 'min_data_in_leaf': 48, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,09%;67,50%;63,11%;58,75%;59,81%;"[[16  1  2  1]
 [ 2  8  9  1]
 [ 2  4 51  3]
 [ 0  4 10  6]]"
1076;{'n_estimators': 98, 'max_depth': 4, 'min_data_in_leaf': 48, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,09%;67,50%;63,11%;58,75%;59,81%;"[[16  1  2  1]
 [ 2  8  9  1]
 [ 2  4 51  3]
 [ 0  4 10  6]]"
491;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 55, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,44%;67,50%;64,27%;57,92%;59,79%;"[[13  2  4  1]
 [ 3  9  6  2]
 [ 2  5 52  1]
 [ 0  2 11  7]]"
1746;{'n_estimators': 96, 'max_depth': 2, 'min_data_in_leaf': 55, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,72%;67,50%;64,27%;57,92%;59,79%;"[[13  2  4  1]
 [ 3  9  6  2]
 [ 2  5 52  1]
 [ 0  2 11  7]]"
747;{'n_estimators': 97, 'max_depth': 5, 'min_data_in_leaf': 49, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,04%;67,50%;60,69%;59,58%;59,78%;"[[15  1  2  2]
 [ 4 10  4  2]
 [ 2  3 50  5]
 [ 1  3 10  6]]"
1518;{'n_estimators': 98, 'max_depth': 2, 'min_data_in_leaf': 52, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,24%;69,17%;64,57%;58,75%;59,77%;"[[15  1  2  2]
 [ 3  6  9  2]
 [ 3  1 54  2]
 [ 1  2  9  8]]"
2195;{'n_estimators': 95, 'max_depth': 2, 'min_data_in_leaf': 52, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,33%;69,17%;64,57%;58,75%;59,77%;"[[15  1  2  2]
 [ 3  6  9  2]
 [ 3  1 54  2]
 [ 1  2  9  8]]"
89;{'n_estimators': 96, 'max_depth': 9, 'min_data_in_leaf': 50, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,65%;69,17%;63,07%;59,58%;59,76%;"[[16  1  2  1]
 [ 3 10  6  1]
 [ 3  1 53  3]
 [ 0  4 12  4]]"
515;{'n_estimators': 98, 'max_depth': 9, 'min_data_in_leaf': 50, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,51%;69,17%;63,07%;59,58%;59,76%;"[[16  1  2  1]
 [ 3 10  6  1]
 [ 3  1 53  3]
 [ 0  4 12  4]]"
369;{'n_estimators': 98, 'max_depth': 3, 'min_data_in_leaf': 51, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,11%;68,33%;63,13%;58,33%;59,75%;"[[14  2  2  2]
 [ 1  9  7  3]
 [ 4  2 53  1]
 [ 0  3 11  6]]"
2381;{'n_estimators': 97, 'max_depth': 3, 'min_data_in_leaf': 51, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,00%;68,33%;63,13%;58,33%;59,75%;"[[14  2  2  2]
 [ 1  9  7  3]
 [ 4  2 53  1]
 [ 0  3 11  6]]"
1307;{'n_estimators': 98, 'max_depth': 2, 'min_data_in_leaf': 48, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,12%;67,50%;62,58%;58,75%;59,75%;"[[14  1  4  1]
 [ 3  9  6  2]
 [ 3  3 51  3]
 [ 2  2  9  7]]"
375;{'n_estimators': 100, 'max_depth': 2, 'min_data_in_leaf': 51, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,55%;66,67%;62,11%;58,33%;59,72%;"[[14  1  3  2]
 [ 2  8  8  2]
 [ 2  4 50  4]
 [ 1  2  9  8]]"
694;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 51, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,68%;66,67%;62,11%;58,33%;59,72%;"[[14  1  3  2]
 [ 2  8  8  2]
 [ 2  4 50  4]
 [ 1  2  9  8]]"
2233;{'n_estimators': 96, 'max_depth': 2, 'min_data_in_leaf': 51, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,22%;66,67%;62,11%;58,33%;59,72%;"[[14  1  3  2]
 [ 2  8  8  2]
 [ 2  4 50  4]
 [ 1  2  9  8]]"
2239;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 47, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,39%;67,50%;63,91%;57,92%;59,72%;"[[14  1  3  2]
 [ 1  8 10  1]
 [ 3  3 52  2]
 [ 1  3  9  7]]"
33;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 47, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,74%;66,67%;61,99%;58,33%;59,71%;"[[13  2  3  2]
 [ 2  9  7  2]
 [ 3  2 50  5]
 [ 1  2  9  8]]"
1760;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 47, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,74%;66,67%;61,99%;58,33%;59,71%;"[[13  2  3  2]
 [ 2  9  7  2]
 [ 3  2 50  5]
 [ 1  2  9  8]]"
1182;{'n_estimators': 99, 'max_depth': 6, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,51%;68,33%;63,74%;58,33%;59,69%;"[[14  2  2  2]
 [ 1 10  8  1]
 [ 3  2 53  2]
 [ 0  4 11  5]]"
1256;{'n_estimators': 99, 'max_depth': 6, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,51%;68,33%;63,74%;58,33%;59,69%;"[[14  2  2  2]
 [ 1 10  8  1]
 [ 3  2 53  2]
 [ 0  4 11  5]]"
1280;{'n_estimators': 96, 'max_depth': 3, 'min_data_in_leaf': 55, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,22%;68,33%;63,74%;58,33%;59,69%;"[[14  2  3  1]
 [ 1 10  6  3]
 [ 3  3 53  1]
 [ 0  3 12  5]]"
1874;{'n_estimators': 99, 'max_depth': 6, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,51%;68,33%;63,74%;58,33%;59,69%;"[[14  2  2  2]
 [ 1 10  8  1]
 [ 3  2 53  2]
 [ 0  4 11  5]]"
2491;{'n_estimators': 96, 'max_depth': 6, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,57%;68,33%;63,74%;58,33%;59,69%;"[[14  2  2  2]
 [ 1 10  8  1]
 [ 3  2 53  2]
 [ 0  4 11  5]]"
1517;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 54, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,27%;68,33%;62,85%;58,33%;59,68%;"[[13  2  4  1]
 [ 2  9  6  3]
 [ 3  3 53  1]
 [ 1  4  8  7]]"
622;{'n_estimators': 96, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,37%;68,33%;62,60%;59,17%;59,67%;"[[16  0  2  2]
 [ 3  9  6  2]
 [ 3  3 52  2]
 [ 0  3 12  5]]"
1236;{'n_estimators': 96, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,37%;68,33%;62,60%;59,17%;59,67%;"[[16  0  2  2]
 [ 3  9  6  2]
 [ 3  3 52  2]
 [ 0  3 12  5]]"
627;{'n_estimators': 98, 'max_depth': 1, 'min_data_in_leaf': 49, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,92%;66,67%;61,78%;58,33%;59,66%;"[[13  1  4  2]
 [ 2 10  6  2]
 [ 3  2 50  5]
 [ 1  3  9  7]]"
704;{'n_estimators': 98, 'max_depth': 1, 'min_data_in_leaf': 49, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,92%;66,67%;61,78%;58,33%;59,66%;"[[13  1  4  2]
 [ 2 10  6  2]
 [ 3  2 50  5]
 [ 1  3  9  7]]"
1217;{'n_estimators': 99, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,66%;68,33%;64,25%;58,33%;59,65%;"[[14  2  4  0]
 [ 3  8  7  2]
 [ 5  0 53  2]
 [ 0  4  9  7]]"
1525;{'n_estimators': 95, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,61%;68,33%;64,25%;58,33%;59,65%;"[[14  2  4  0]
 [ 3  8  7  2]
 [ 5  0 53  2]
 [ 0  4  9  7]]"
1592;{'n_estimators': 97, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,60%;68,33%;64,25%;58,33%;59,65%;"[[14  2  4  0]
 [ 3  8  7  2]
 [ 5  0 53  2]
 [ 0  4  9  7]]"
1991;{'n_estimators': 98, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,80%;69,17%;67,97%;57,92%;59,64%;"[[14  2  3  1]
 [ 2  9  9  0]
 [ 2  2 55  1]
 [ 1  3 11  5]]"
412;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,51%;69,17%;64,03%;59,58%;59,63%;"[[17  0  2  1]
 [ 2  9  7  2]
 [ 4  1 53  2]
 [ 1  3 12  4]]"
1405;{'n_estimators': 98, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,55%;69,17%;64,03%;59,58%;59,63%;"[[17  0  2  1]
 [ 2  9  7  2]
 [ 4  1 53  2]
 [ 1  3 12  4]]"
1736;{'n_estimators': 96, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,56%;69,17%;64,03%;59,58%;59,63%;"[[17  0  2  1]
 [ 2  9  7  2]
 [ 4  1 53  2]
 [ 1  3 12  4]]"
2474;{'n_estimators': 97, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,55%;69,17%;64,03%;59,58%;59,63%;"[[17  0  2  1]
 [ 2  9  7  2]
 [ 4  1 53  2]
 [ 1  3 12  4]]"
837;{'n_estimators': 97, 'max_depth': 7, 'min_data_in_leaf': 47, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,43%;67,50%;64,31%;57,92%;59,62%;"[[14  2  4  0]
 [ 3  8  8  1]
 [ 3  2 52  3]
 [ 0  3 10  7]]"
1975;{'n_estimators': 96, 'max_depth': 7, 'min_data_in_leaf': 47, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,49%;67,50%;64,31%;57,92%;59,62%;"[[14  2  4  0]
 [ 3  8  8  1]
 [ 3  2 52  3]
 [ 0  3 10  7]]"
1582;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,74%;66,67%;61,61%;58,33%;59,60%;"[[13  2  3  2]
 [ 2  9  7  2]
 [ 3  4 50  3]
 [ 0  4  8  8]]"
2184;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,74%;66,67%;61,61%;58,33%;59,60%;"[[13  2  3  2]
 [ 2  9  7  2]
 [ 3  4 50  3]
 [ 0  4  8  8]]"
473;{'n_estimators': 96, 'max_depth': 4, 'min_data_in_leaf': 50, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,29%;68,33%;62,49%;59,17%;59,59%;"[[16  1  2  1]
 [ 3  8  7  2]
 [ 3  2 52  3]
 [ 1  3 10  6]]"
1032;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 50, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,26%;68,33%;62,49%;59,17%;59,59%;"[[16  1  2  1]
 [ 3  8  7  2]
 [ 3  2 52  3]
 [ 1  3 10  6]]"
2105;{'n_estimators': 99, 'max_depth': 4, 'min_data_in_leaf': 50, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,40%;68,33%;62,49%;59,17%;59,59%;"[[16  1  2  1]
 [ 3  8  7  2]
 [ 3  2 52  3]
 [ 1  3 10  6]]"
295;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,66%;66,67%;63,17%;58,33%;59,59%;"[[13  2  4  1]
 [ 2 10  7  1]
 [ 4  4 50  2]
 [ 1  3  9  7]]"
2299;{'n_estimators': 100, 'max_depth': 6, 'min_data_in_leaf': 47, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,28%;66,67%;64,04%;58,33%;59,59%;"[[15  1  4  0]
 [ 2  9  8  1]
 [ 4  3 50  3]
 [ 0  3 11  6]]"
688;{'n_estimators': 100, 'max_depth': 9, 'min_data_in_leaf': 52, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,41%;67,50%;63,63%;58,75%;59,58%;"[[17  0  2  1]
 [ 2  7  8  3]
 [ 3  4 51  2]
 [ 0  1 13  6]]"
1584;{'n_estimators': 100, 'max_depth': 9, 'min_data_in_leaf': 52, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,41%;67,50%;63,63%;58,75%;59,58%;"[[17  0  2  1]
 [ 2  7  8  3]
 [ 3  4 51  2]
 [ 0  1 13  6]]"
1758;{'n_estimators': 97, 'max_depth': 9, 'min_data_in_leaf': 52, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,50%;67,50%;63,63%;58,75%;59,58%;"[[17  0  2  1]
 [ 2  7  8  3]
 [ 3  4 51  2]
 [ 0  1 13  6]]"
2296;{'n_estimators': 97, 'max_depth': 10, 'min_data_in_leaf': 52, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,50%;67,50%;63,63%;58,75%;59,58%;"[[17  0  2  1]
 [ 2  7  8  3]
 [ 3  4 51  2]
 [ 0  1 13  6]]"
561;{'n_estimators': 98, 'max_depth': 1, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,02%;66,67%;62,58%;58,33%;59,58%;"[[13  2  4  1]
 [ 2 10  7  1]
 [ 4  3 50  3]
 [ 1  3  9  7]]"
2163;{'n_estimators': 98, 'max_depth': 1, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,02%;66,67%;62,58%;58,33%;59,58%;"[[13  2  4  1]
 [ 2 10  7  1]
 [ 4  3 50  3]
 [ 1  3  9  7]]"
2034;{'n_estimators': 97, 'max_depth': 6, 'min_data_in_leaf': 51, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,29%;68,33%;61,23%;59,17%;59,57%;"[[14  2  3  1]
 [ 4 11  4  1]
 [ 2  1 52  5]
 [ 0  5 10  5]]"
943;{'n_estimators': 99, 'max_depth': 6, 'min_data_in_leaf': 48, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,48%;66,67%;62,42%;58,33%;59,57%;"[[14  1  3  2]
 [ 1 10  8  1]
 [ 3  4 50  3]
 [ 1  3 10  6]]"
1942;{'n_estimators': 99, 'max_depth': 1, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,12%;66,67%;62,00%;58,33%;59,56%;"[[14  0  4  2]
 [ 1 10  7  2]
 [ 3  4 50  3]
 [ 0  5  9  6]]"
1623;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 47, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,77%;68,33%;62,38%;58,33%;59,53%;"[[13  2  3  2]
 [ 3 10  5  2]
 [ 2  3 53  2]
 [ 0  4 10  6]]"
115;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,17%;68,33%;62,44%;58,33%;59,52%;"[[14  1  2  3]
 [ 3  9  7  1]
 [ 3  1 53  3]
 [ 0  4 10  6]]"
1701;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,17%;68,33%;62,44%;58,33%;59,52%;"[[14  1  2  3]
 [ 3  9  7  1]
 [ 3  1 53  3]
 [ 0  4 10  6]]"
1717;{'n_estimators': 97, 'max_depth': 9, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,14%;68,33%;62,44%;58,33%;59,52%;"[[14  1  2  3]
 [ 3  9  7  1]
 [ 3  1 53  3]
 [ 0  4 10  6]]"
2435;{'n_estimators': 97, 'max_depth': 9, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,14%;68,33%;62,44%;58,33%;59,52%;"[[14  1  2  3]
 [ 3  9  7  1]
 [ 3  1 53  3]
 [ 0  4 10  6]]"
1999;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 50, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,23%;67,50%;63,27%;59,58%;59,52%;"[[17  1  1  1]
 [ 2  9  9  0]
 [ 4  3 50  3]
 [ 1  3 11  5]]"
152;{'n_estimators': 99, 'max_depth': 7, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,95%;70,00%;65,44%;58,33%;59,52%;"[[15  2  2  1]
 [ 2  7  9  2]
 [ 3  1 56  0]
 [ 1  4  9  6]]"
523;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,94%;70,00%;65,44%;58,33%;59,52%;"[[15  2  2  1]
 [ 2  7  9  2]
 [ 3  1 56  0]
 [ 1  4  9  6]]"
